CJIS_SPN,CJIS_CASE_NUMBER,CASE_DEFENDANT_ID,CHARGE_ID,OLD_STATUS,OLD_LOCATION,OLD_BOND_AMT
275168,2025CF1361A1,880020,1223741,O,LCJ,
278896,2025CF1361B2,880294,1223738,R,LCJ,50000
167551,2025CF1501A2,880494,1224055,R,LCJ,
217886,2025CF1528A1,880588,1224234,D,LCJ,
277689,2025CF1698A29,881234,1227629,R,LCJ,
277689,2025CF1698A50,881234,1227621,R,LCJ,1000
277689,2025CF1698A52,881234,1227623,R,LCJ,1000
269445,2025CF1763A1,881455,1225721,D,LCJ,
190014,2025CF1969A5,882249,1227011,D,RLSDNI,
262515,2025CF198A3,875509,1215750,O,LCJ,
277689,2025CF2029A2,882463,1227306,D,CLRK,1000
257737,2025CF2222A1,883288,1228509,D,CLRK,5000
279687,2025CF2376A13,884212,1232390,O,BOND,2500
274757,2025CF246A16,875675,1216066,R,LCJ,
274757,2025CF246A3,875675,1216070,R,LCJ,
275115,2025CF2554A1,886468,1230493,D,LCJ,
275115,2025CF2554A2,886468,1230494,D,LCJ,
279687,2025CF2627A4,886888,1231057,D,CLRK,2500
279687,2025CF2627A7,886888,1231060,D,CLRK,2500
245731,2025CF2934B10,888283,1233398,O,LCJ,5000
245731,2025CF2934B8,888283,1233396,O,LCJ,5000
280192,2025CF2974A34,888204,1240899,D,RLSDNI,
280192,2025CF2974A36,888204,1240901,D,RLSDNI,
280192,2025CF2974A49,888204,1240924,D,RLSDNI,
279262,2025CF3153A4,888932,1234394,V,LCJ,
276257,2025CF3171A1,889022,1234511,R,LCJ,
276257,2025CF3171A4,889022,1234513,R,LCJ,
273981,2025CF3395A1,889917,1235942,O,LCJ,5000
246869,2025CF3461A1,890124,1236262,D,LCJ,
246869,2025CF3461A2,890124,1236263,D,LCJ,
245731,2025CF604A4,877056,1218142,D,CLRK,5000
278302,2025CF682A6,877309,1218542,D,LCJ,
112900,2025CF764A1,877592,1219012,R,LCJ,
112900,2025CF764A3,877592,1219014,R,LCJ,50000
112900,2025CF764A6,877592,1219016,R,LCJ,50000
168108,2025CT165A4,875806,1216239,V,LCJ,
280023,2025HH1165A3,889441,1235125,O,LCJ,
266651,2025HH820A2,884087,1229487,D,OTJA,
265778,2026CF1083A1,894261,1243783,D,RLSDNP,
265778,2026CF1083A4,894261,1243786,D,RLSDNI,
269445,2026CF1188A1,894661,1244402,D,LCJ,
269445,2026CF1188A2,894661,1244403,D,RLSDNI,
46065,2026CF1225A2,894807,1244619,D,RLSDNI,
46065,2026CF1225A3,894807,1244620,D,RLSDNI,
276370,2026CF1475A1,895760,1245995,D,LCJ,
119307,2026CF1598A3,896171,1246741,D,RLSDNI,
22816,2026CF166A1,890943,1237871,R,LCJ,
281974,2026CF1731A2,896804,1247501,R,LCJ,
279594,2026CF1768A2,896958,1247718,D,LCJ,
281830,2026CF1845A1,897355,1248395,D,CLRK,2500
281830,2026CF1845A13,897355,1248419,D,CLRK,
281830,2026CF1845A16,897355,1248422,D,CLRK,
281830,2026CF1845A21,897355,1248427,D,CLRK,
281830,2026CF1845A22,897355,1248428,D,CLRK,
281830,2026CF1845A26,897355,1248432,D,CLRK,5000
281830,2026CF1845A31,897355,1248437,D,CLRK,5000
266112,2026CF1968A2,898021,1249797,D,RLSDNI,
280923,2026CF353A2,891602,1238905,R,LCJ,
280923,2026CF353A3,891602,1238906,R,LCJ,
104025,2026CF3729A2,901673,1252435,W,WARR,
239129,2026CF540A1,892283,1240014,D,CLRK,5000
140803,2026CF686A2,892828,1240874,D,RLSDPB,
180807,2026CF704A4,892932,1241059,D,RLSDNI,
264131,2026CF784A1,893234,1241556,D,LCJ,
259456,2026CF914A1,893686,1242873,D,RLSDNP,
281089,2026CT232A1,892315,1240061,R,LCJ,
280709,2026HH26A1,890664,1237059,D,OTJA,
243760,2026MM1244A2,897050,1247891,O,PTRL,
220932,2014CT2687A1,684003,929708,D,RLSDTS,
182345,2015CF896A1,691440,940242,V,LCJ,
192519,2018CF2868A1,775297,1060051,D,RLSDPT,
251232,2019CF4289A2,797714,1096185,V,LCJ,
251232,2019MM2731A1,795087,1091699,D,RLSDTS,
264154,2020CF1969A3,807961,1111131,D,CLRK,
264614,2021CF732A2,817697,1127530,D,LCJ,
260977,2022CF162A8,831719,1147618,D,RLSDNI,
260690,2022CF1982A2,838064,1157423,D,RLSDNG,
232816,2022CF2650A1,840499,1161395,D,LCJ,
102540,2022CF788A2,834046,1151238,D,LCJ,
269220,2022CF856A1,834312,1151623,O,LCJ,
220932,2022CT1732A1,840705,1161699,R,OREC,
272689,2023CF1135A1,850053,1175784,D,CLRK,1000
273126,2023CF1648A1,852242,1179366,R,LCJ,
269073,2023CF189B24,850205,1176214,O,LCJ,
269073,2023CF196A20,846051,1169875,D,CLRK,500
269073,2023CF196A9,846051,1169864,D,CLRK,500
271076,2023CF275A1,846343,1170409,D,CLRK,1000
271076,2023CF275A3,846343,1170411,D,CLRK,1000
271076,2023CF276A2,846346,1170420,D,CLRK,1000
271076,2023CF276A8,846346,1170426,D,CLRK,500
274192,2023CF2912A3,858118,1187953,R,LCJ,
271076,2023CF518A3,847285,1171838,D,RLSDNP,
271076,2023CF518A6,847285,1171841,D,RLSDNP,
274866,2024CF100A1,861393,1192957,R,LCJ,
266011,2024CF1764A5,867709,1202986,R,LCJ,25000
235826,2024CF1775A3,867722,1203017,D,CLRK,
261342,2024CF267B1,864052,1196934,D,LCJ,
252299,2024CF2924A1,872028,1210095,V,LCJ,
222105,2024CF2951A2,872095,1210192,D,CLRK,
271983,2024CF3002A7,872349,1210553,D,RLSDNI,
277217,2024CF3005A2,872373,1210593,R,LCJ,
275035,2024CF3403A2,873913,1213333,V,LCJ,
277589,2024CF3439A4,874038,1213537,D,RLSDNI,
43977,2024CF3601A4,874602,1214392,D,RLSDNI,
142697,2024CF483A1,862919,1195326,D,OTJA,
259222,2024HV19A1,868765,1205005,V,LCJ,
270585,2024MM2268A2,873421,1212430,R,OREC,
275168,2025CF1361A3,880020,1223271,R,LCJ,25000
278896,2025CF1361B3,880294,1223739,R,LCJ,25000
278896,2025CF1361B4,880294,1223740,R,LCJ,10000
277689,2025CF1698A21,881234,1227633,R,LCJ,1000
277689,2025CF1698A55,881234,1227630,R,LCJ,1000
277689,2025CF1785A2,881537,1225880,D,CLRK,500
279313,2025CF1907A1,881970,1226532,D,CLRK,5000
190014,2025CF1969A4,882249,1227010,D,RLSDNI,
127432,2025CF1982A1,882287,1227070,R,LCJ,
277689,2025CF2026A3,882458,1227291,D,CLRK,1000
277689,2025CF2029A1,882463,1227305,D,CLRK,1000
269687,2025CF215A2,875576,1215900,V,LCJ,
279563,2025CF2218A2,883279,1228492,R,LCJ,50000
279623,2025CF2314A3,883773,1229137,O,LCJ,
238833,2025CF2481A14,886152,1230059,D,RLSDNI,
272384,2025CF2675A1,887096,1231372,D,CLRK,15000
245731,2025CF2830A11,887616,1232353,D,CLRK,5000
245731,2025CF2830A5,887616,1232347,D,CLRK,5000
241974,2025CF2917A7,887954,1232881,D,RLSDNI,
245731,2025CF2934B1,888283,1233399,O,LCJ,5000
245731,2025CF2934B5,888283,1233393,O,LCJ,5000
280192,2025CF2974A30,888204,1240895,D,RLSDNI,
280192,2025CF2974A31,888204,1240896,D,RLSDNI,
280192,2025CF2974A35,888204,1240900,D,RLSDNI,
276257,2025CF3171A2,889022,1234512,R,LCJ,
252306,2025CF3193A2,889126,1234655,D,CLRK,1000
280436,2025CF3253A1,889299,1234959,R,LCJ,
280436,2025CF3253A2,889299,1234958,R,LCJ,
278080,2025CF338A2,876088,1216613,D,CLRK,5000
263513,2025CF39A1,874929,1214908,D,LCJ,
278302,2025CF682A4,877309,1218531,D,LCJ,
199183,2025CF713A1,877432,1218769,R,LCJ,
252644,2025CF755A1,877522,1218921,D,CLRK,10000
112900,2025CF764A4,877592,1219015,R,LCJ,50000
251049,2025CT75A1,875117,1215213,D,RLSDTS,
280023,2025HH1165A1,889441,1235123,O,LCJ,
266651,2025HH820A1,884087,1229486,D,OTJA,
278691,2025MM1273A1,882111,1226825,D,OREC,
273890,2025MM1381A1,882722,1227709,D,RLSDTS,
207281,2025MM1843A1,887471,1231960,D,RLSDTS,
36551,2025MM992A1,880467,1224022,D,RLSDTS,
267376,2026CF1027A2,894097,1243502,R,LCJ,15000
250214,2026CF1202A3,894733,1244513,D,LCJ,
269672,2026CF1265A2,894982,1244815,O,LCJ,1000
59944,2026CF1282A2,895019,1244895,O,LCJ,10000
159502,2026CF1289A1,895031,1244913,D,LCJ,
253292,2026CF1343A1,895246,1245251,D,LCJ,
243836,2026CF14A2,890413,1236684,R,LCJ,
280575,2026CF153A2,890879,1237678,D,LCJ,
281830,2026CF1845A15,897355,1248421,D,CLRK,
281830,2026CF1845A18,897355,1248424,D,CLRK,
278219,2026CF1864A4,897402,1248536,D,RLSDNI,
73420,2026CF1867A1,897417,1248550,O,BOND,5000
281830,2026CF1953A1,897961,1249703,D,CLRK,2500
233866,2026CF1973A1,898047,1249830,D,CLRK,2500
256234,2026CF501A1,892077,1239666,R,LCJ,
244656,2026CF601A1,892498,1240415,D,LCJ,
220365,2026CF65A1,890623,1236986,O,LCJ,
281377,2026CF912A5,893669,1242853,D,CLRK,500
207281,2026MM460A1,892569,1240500,D,RLSDTS,
244656,2026MM809A1,894556,1244233,D,OREC,
105906,2009MM4112A1,526178,717372,D,RLSDTS,
220657,2012MM5547A1,619926,846927,D,RLSDTS,
98344,2014CF1634A9,673105,931230,D,RLSDNP,
182345,2015CF754A1,690655,941373,V,LCJ,
236300,2016CF161A2,717481,974491,D,STPR,
236300,2016CF161A3,717481,974490,D,STPR,
236300,2016CF161A5,717481,974493,D,RLSDNI,
247369,2016CF3155A2,733943,998566,V,LCJ,
192519,2018CF1071A1,766124,1046793,D,RLSDPT,
34745,2018CF2654A2,774248,1058599,D,CLRK,
244579,2018CF403A2,762566,1041540,D,LCJ,
258701,2019MM441A1,784048,1073677,D,CLRK,
105906,2020CF1960A1,807941,1109222,D,CLRK,
264614,2021CF732A1,817697,1127529,D,LCJ,
232816,2022CF1599A13,836807,1158536,D,LCJ,
232816,2022CF1599A4,836807,1158028,D,LCJ,
260977,2022CF162A2,831719,1147614,O,LCJ,
260690,2022CF1982A4,838064,1157425,D,RLSDNG,
269073,2022CF2039A1,838224,1157716,D,CLRK,
233068,2022CF3607A2,844454,1167706,D,LCJ,
272689,2023CF1135A5,850053,1175788,D,CLRK,500
269073,2023CF189B12,850205,1176122,O,LCJ,
269073,2023CF189B17,850205,1176207,O,LCJ,
269073,2023CF189B22,850205,1176212,O,LCJ,
269073,2023CF189B3,850205,1176109,O,LCJ,
269073,2023CF189B32,850205,1224285,R,LCJ,
272689,2023CF189E16,850215,1176249,O,LCJ,500
269073,2023CF196A15,846051,1169870,D,CLRK,500
269073,2023CF196A17,846051,1169872,D,CLRK,500
269073,2023CF196A4,846051,1169859,D,CLRK,1000
269073,2023CF196A5,846051,1169860,D,CLRK,1000
273890,2023CF2547A5,856893,1185941,R,LCJ,25000
271076,2023CF275A2,846343,1170410,D,CLRK,1000
274192,2023CF2912A2,858118,1187957,R,LCJ,
271076,2023CF513A1,847279,1171821,D,CLRK,1000
271076,2023CF513A2,847279,1171822,D,CLRK,1000
271076,2023CF518A5,847285,1171840,D,RLSDNP,
269739,2023CF719A4,847930,1172832,D,CLRK,2500
257737,2023CT1752A1,857241,1186466,D,RLSDTS,
105578,2023MM2401A1,860029,1190770,D,RLSDTS,
275648,2024CF1372A1,866332,1200671,D,LCJ,
225002,2024CF1764B1,868437,1204003,R,LCJ,
225002,2024CF1764B4,868437,1204015,O,LCJ,25000
235826,2024CF1764C1,868438,1204006,R,LCJ,
235826,2024CF1775A4,867722,1203018,D,CLRK,
240234,2024CF2331A2,869653,1206434,D,LCJ,
258884,2024CF2662A1,870946,1208409,D,LCJ,
263824,2024CF2958A4,872128,1210245,D,RLSDNI,
277234,2024CF2958B4,872658,1211099,D,RLSDNI,
198564,2024CF3244A3,873244,1212932,O,LCJ,50000
277589,2024CF3439A5,874038,1213538,D,RLSDNI,
277589,2024CF3439A6,874038,1213539,D,RLSDNI,
161309,2024HH855A1,870972,1208451,D,OTJA,
270585,2024MM2495A1,874555,1214318,R,OREC,
180800,2024MM388A1,862988,1195447,D,RLSDPT,
195187,2025CF1797A1,881597,1225966,D,CLRK,50000
277689,2025CF2026A4,882458,1227292,D,CLRK,1000
277689,2025CF2026A5,882458,1227293,D,CLRK,
277689,2025CF2027A2,882461,1227298,D,CLRK,1000
277689,2025CF2027A4,882461,1227300,D,CLRK,
78646,2025CF2054A2,882552,1227435,R,LCJ,
274757,2025CF246A4,875675,1216071,R,LCJ,
274757,2025CF246A7,875675,1216074,R,LCJ,
279687,2025CF2627A3,886888,1231056,D,CLRK,2500
245731,2025CF2830A2,887616,1232344,D,CLRK,5000
245731,2025CF2830A6,887616,1232348,D,CLRK,5000
245731,2025CF2830A8,887616,1232350,D,CLRK,5000
278033,2025CF283A2,875863,1216738,R,LCJ,10000
241974,2025CF2917A4,887954,1232878,D,RLSDNI,
241974,2025CF2917A6,887954,1232880,D,RLSDNI,
245731,2025CF2934B13,888283,1233400,O,LCJ,5000
245731,2025CF2934B3,888283,1233391,O,LCJ,5000
245731,2025CF2934B6,888283,1233394,O,LCJ,5000
245731,2025CF2934B7,888283,1233395,O,LCJ,5000
252306,2025CF2939A2,888050,1233033,D,CLRK,5000
252306,2025CF2939A3,888050,1233034,D,CLRK,5000
280168,2025CF2946A2,888107,1233094,R,LCJ,
280192,2025CF2974A32,888204,1240897,D,RLSDNI,
280192,2025CF2974A33,888204,1240898,D,RLSDNI,
252306,2025CF3193A4,889126,1234657,D,CLRK,500
155506,2025CF599A3,877030,1218090,D,LCJ,
278302,2025CF664A1,877256,1218439,D,LCJ,
267704,2025CF676A3,877287,1218504,D,CLRK,
168108,2025CT165A3,875806,1216238,V,LCJ,
127827,2025HH1057A1,888307,1233439,D,OTJA,
278080,2025HH106A1,876210,1216764,O,LCJ,2500
280023,2025HH1165A4,889441,1235126,O,LCJ,
207281,2025MM1843A2,887471,1231959,D,RLSDTS,
145279,2026CF1183A4,894649,1244371,O,LCJ,
243836,2026CF14A1,890413,1236685,R,LCJ,
248979,2026CF1672A1,896477,1247131,D,LCJ,
192786,2026CF1694A3,896698,1247360,D,RLSDNI,
281830,2026CF1845A17,897355,1248423,D,CLRK,
281830,2026CF1845A36,897355,1248443,D,CLRK,2500
281830,2026CF1845A39,897355,1248446,D,CLRK,2500
278219,2026CF1864A2,897402,1248535,D,LCJ,
204382,2026CF523A1,892169,1239825,D,LCJ,
143959,2026CF530A4,892194,1239879,D,LCJ,
232816,2026CF881A1,893575,1242690,D,LCJ,
264199,2026CF899A1,893632,1242791,D,LCJ,
275940,2026CF935A2,893768,1242974,R,LCJ,
280007,2026CT1191A2,899589,1252768,,,
257302,2026HH605A3,897217,1248062,O,LCJ,150
281390,2026MM1391A1,897955,1249697,O,LCJ,
199238,2026MM554A1,893177,1241467,O,LCJ,100
241382,2026MM865A1,894936,1244766,O,BOND,250
34745,2005MM8033A1,424268,575068,D,RLSDTS,
98344,2009CF2608A1,525654,716640,D,RLSDNP,
98344,2010CF1454A1,542613,741558,D,OTJA,
220932,2011MM4580A1,574066,789672,D,RLSDPT,
202776,2013CF1494A1,635398,865520,D,RLSDTS,
202776,2013CF1494A3,635398,865522,D,RLSDNP,
237549,2014CF2840A1,680500,924401,V,LCJ,
247257,2016CF3063A3,733564,997981,R,LCJ,500
260977,2019CF2857A1,792099,1087046,D,RLSDPT,
261627,2019CF3477A1,794521,1090813,V,LCJ,
259456,2019CF3817A2,795884,1093071,V,LCJ,
264005,2020CF1720A1,807256,1108168,R,LCJ,
170792,2020CF1766A3,807372,1108410,D,STPR,
264154,2020CF2037A1,808177,1109648,D,CLRK,10000
105906,2020CF2720A1,810154,1114845,D,RLSDNI,
105906,2020CF3366A3,813939,1122053,O,LCJ,
266204,2021CF1046A1,818784,1129202,D,CLRK,
264614,2021CF568A1,816982,1126282,D,LCJ,
256641,2022CF1537A1,836616,1155169,D,LCJ,
256641,2022CF1537A3,836616,1155170,D,LCJ,
232816,2022CF1599A5,836807,1155493,D,LCJ,
260977,2022CF162A1,831719,1147613,O,LCJ,
261226,2022CF2314A4,839282,1159331,D,RLSDNI,
269220,2022CF856A4,834312,1151629,O,RLSDNI,
272689,2023CF1135A2,850053,1175785,D,CLRK,2500
272689,2023CF189E14,850215,1176246,O,LCJ,500
272689,2023CF189E15,850215,1176245,O,LCJ,1000
269073,2023CF196A12,846051,1169867,D,CLRK,500
269073,2023CF196A7,846051,1169862,D,CLRK,1000
269073,2023CF196A8,846051,1169863,D,CLRK,1000
258701,2023CF2216A1,855114,1183591,D,LCJ,
273676,2023CF2320A1,855568,1184268,D,LCJ,
273890,2023CF2547A3,856893,1185940,R,LCJ,25000
273890,2023CF2547A4,856893,1185944,R,LCJ,25000
235826,2023CF2806A1,857748,1187361,V,LCJ,
257737,2023MM1146A1,852409,1179629,D,RLSDTS,
105578,2023MM2401A2,860029,1190769,D,RLSDTS,
36551,2023MM793A1,850315,1176508,D,RLSDTS,
274866,2024CF100A2,861393,1192958,R,LCJ,
199505,2024CF1337A1,866197,1200376,R,LCJ,
268716,2024CF168A1,861637,1193360,D,OTJA,
225002,2024CF1764B3,868437,1204014,O,LCJ,25000
235826,2024CF1764C3,868438,1204007,R,LCJ,25000
215760,2024CF1803A1,867814,1203159,R,LCJ,
243957,2024CF1806A2,867821,1203169,R,LCJ,15000
134802,2024CF2363A1,869759,1206614,D,CLRK,150000
134802,2024CF274C1,870709,1208028,O,LCJ,150000
277217,2024CF3005A1,872373,1210592,R,LCJ,
277235,2024CF3031A1,872471,1210732,D,CLRK,
261295,2024HH554A1,868048,1203505,D,STPR,
263824,2024HV31A1,872176,1210328,V,LCJ,
275168,2025CF1361A4,880020,1223272,R,LCJ,15000
167551,2025CF1501A1,880494,1224054,R,LCJ,
277689,2025CF1698A23,881234,1227634,R,LCJ,
277689,2025CF1698A51,881234,1227622,R,LCJ,1000
277689,2025CF1698A54,881234,1227626,R,LCJ,1000
262515,2025CF198A1,875509,1215748,O,LCJ,
277689,2025CF2028A2,882462,1227302,D,CLRK,1000
277689,2025CF2028A3,882462,1227303,D,CLRK,1000
278335,2025CF2200A2,883202,1228366,D,CLRK,5000
279687,2025CF2376A5,884212,1232385,O,BOND,2500
173447,2025CF243A1,875669,1216054,D,LCJ,
27008,2025CF2448A5,885891,1229860,D,RLSDNI,
274757,2025CF246A13,875675,1216063,R,LCJ,
274757,2025CF246A5,875675,1216072,R,LCJ,
274757,2025CF246A6,875675,1216073,R,LCJ,
278080,2025CF283B2,876192,1216741,R,LCJ,10000
241974,2025CF2917A3,887954,1232877,D,RLSDNI,
280192,2025CF2974A45,888204,1240920,D,RLSDNI,
280192,2025CF2974A48,888204,1240923,D,RLSDNI,
276257,2025CF3171A3,889022,1234514,R,LCJ,
278080,2025CF338A1,876088,1216612,D,CLRK,
246869,2025CF3461A3,890124,1236264,D,LCJ,
200340,2025CF355A1,876110,1216630,O,LCJ,1000
278219,2025CF512A1,876748,1217653,D,LCJ,
278302,2025CF615A2,877094,1218197,D,LCJ,
278302,2025CF682A1,877309,1218528,D,LCJ,
112900,2025CF764A2,877592,1219013,R,LCJ,
267704,2025MM757A1,878930,1221572,D,LCJ,
267704,2025MM757A2,878930,1221573,D,LCJ,
233299,2026CF1051A1,894171,1243643,V,LCJ,
265778,2026CF1083A2,894261,1243785,D,RLSDTS,
270136,2026CF1149A1,894515,1244182,D,LCJ,
250214,2026CF1202A2,894733,1244514,D,LCJ,
59944,2026CF1282A5,895019,1244898,O,LCJ,1000
87912,2026CF1582A1,896087,1246652,D,RLSDTS,
281868,2026CF1584A1,896091,1246656,D,CLRK,100000
119307,2026CF1598A2,896171,1246740,D,LCJ,
276396,2026CF1668A1,896431,1247083,O,LCJ,
261380,2026CF1713A1,896759,1247434,O,LCJ,1000
267980,2026CF1760A3,896929,1247673,D,RLSDNI,
267980,2026CF1760A5,896929,1247675,D,RLSDNI,
175978,2026CF1773A3,896976,1247749,D,RLSDNI,
281830,2026CF1845A14,897355,1248420,D,CLRK,
281830,2026CF1845A20,897355,1248426,D,CLRK,
281830,2026CF1845A29,897355,1248435,D,CLRK,5000
281830,2026CF1845A30,897355,1248436,D,CLRK,5000
281830,2026CF1845A35,897355,1248442,D,CLRK,2500
281830,2026CF1845A37,897355,1248444,D,CLRK,2500
281830,2026CF1845A42,897355,1248449,D,CLRK,1000
278219,2026CF194A1,891029,1238038,D,LCJ,
281830,2026CF1953A3,897961,1249705,D,CLRK,
281830,2026CF1953A7,897961,1249710,D,CLRK,2500
276279,2026CF225A1,891151,1238211,O,LCJ,10000
180807,2026CF704A5,892932,1241060,D,RLSDNI,
221899,2026CF730A1,892996,1241162,D,LCJ,
264199,2026CF899A2,893632,1242792,D,LCJ,
281377,2026CF912A1,893669,1242849,D,CLRK,
279594,2026CF922A1,893707,1242907,D,RLSDPT,
281099,2026HH190A1,892404,1240244,D,OTJA,
243760,2026MM1244A1,897050,1247890,O,PTRL,
243760,2026MM1244A3,897050,1247893,O,PTRL,
160575,2026MM647A1,893690,1242877,D,LCJ,
34745,2004CF3989A1,397984,537931,D,STPR,
98344,2012CF2910A1,605627,829808,D,CLRK,
247369,2016CF3155A4,733943,998567,V,LCJ,
244579,2018CF721A1,764318,1043988,D,LCJ,
258569,2020CF1365A1,804283,1106058,D,CLRK,
105906,2020CF3366A1,813939,1122052,O,LCJ,
105906,2020CF3366A2,813939,1122051,O,LCJ,
266559,2021CF1439A1,820906,1132393,R,LCJ,5000
266601,2021CF1482A1,821090,1132661,D,LCJ,
264614,2021CF2468A2,827343,1140755,D,LCJ,
263521,2021HH114A1,817306,1126797,D,CLRK,
232816,2022CF1599A12,836807,1158535,D,LCJ,
260977,2022CF162A3,831719,1147615,O,LCJ,
260977,2022CF162A4,831719,1147616,O,LCJ,
269073,2022CF1948A1,837951,1157248,D,CLRK,
269073,2022CF1948A2,837951,1157795,D,CLRK,
269073,2022CF1948A5,837951,1157247,D,CLRK,1000
260690,2022CF1982A1,838064,1157422,D,CLRK,
260690,2022CF1982A3,838064,1157424,D,RLSDNG,
269073,2022CF2785A1,840960,1162087,D,CLRK,
272689,2023CF1135A4,850053,1175787,D,CLRK,500
272689,2023CF1137A1,850058,1175793,D,CLRK,1000
269073,2023CF189B16,850205,1176206,O,LCJ,
269073,2023CF189B18,850205,1176208,O,LCJ,
269073,2023CF189B4,850205,1176111,O,LCJ,
269073,2023CF189B9,850205,1176119,O,LCJ,
272689,2023CF189E17,850215,1176247,O,LCJ,2500
269073,2023CF196A13,846051,1169868,D,CLRK,500
269073,2023CF196A18,846051,1169873,D,CLRK,500
269073,2023CF196A2,846051,1169857,D,RLSDDS,
269073,2023CF196A21,846051,1169876,D,CLRK,500
207133,2023CF2680A2,857334,1186657,D,LCJ,
271076,2023CF275A4,846343,1170412,D,CLRK,1000
271076,2023CF276A9,846346,1170427,D,RLSDNP,
105578,2023CF3494A1,860474,1191521,D,RLSDNG,
105578,2023CF3494A2,860474,1191522,D,RLSDNG,
271076,2023CF518A2,847285,1171837,D,RLSDNP,
105578,2023MM2401A3,860029,1190771,D,RLSDNI,
275648,2024CF100C1,866694,1201243,R,LCJ,
252299,2024CF1170A1,865693,1199485,V,LCJ,
184237,2024CF1327A2,866161,1200307,D,CLRK,1000
266011,2024CF1764A1,867709,1202985,R,LCJ,
235826,2024CF1775A2,867722,1203016,D,CLRK,25000
243798,2024CF3430A8,874016,1213493,D,RLSDNI,
263824,2024HV31A2,872176,1210336,V,LCJ,
270585,2024MM2495A2,874555,1214319,R,OREC,
243067,2025CF1393A3,880144,1223546,D,RLSDNI,
277689,2025CF1698A27,881234,1227627,R,LCJ,1000
277689,2025CF1698A48,881234,1227620,R,LCJ,1000
277689,2025CF1698A56,881234,1227631,R,LCJ,1000
277689,2025CF1698A57,881234,1227632,R,LCJ,1000
271202,2025CF1964A3,882236,1226985,D,RLSDNI,
262515,2025CF198A9,875509,1215756,O,LCJ,
277689,2025CF2026A1,882458,1227289,D,CLRK,1000
269687,2025CF215A1,875576,1215899,V,LCJ,
278335,2025CF2200A3,883202,1228367,D,CLRK,5000
278335,2025CF2200A4,883202,1228368,D,CLRK,2000
279563,2025CF2218A1,883279,1228491,R,LCJ,
279623,2025CF2314A2,883773,1229135,O,LCJ,
279687,2025CF2376A10,884212,1232383,O,LCJ,
274757,2025CF246A12,875675,1216062,R,LCJ,
274757,2025CF246A14,875675,1216064,R,LCJ,
274757,2025CF246A15,875675,1216065,R,LCJ,
274757,2025CF246A17,875675,1216067,R,LCJ,
274757,2025CF246A2,875675,1216069,R,LCJ,
245524,2025CF2682A1,887128,1231421,D,LCJ,
252306,2025CF2805A38,887558,1232241,D,RLSDNI,
252306,2025CF2805A39,887558,1232242,D,RLSDNI,
245731,2025CF2830A10,887616,1232352,D,CLRK,5000
245731,2025CF2830A12,887616,1232354,D,CLRK,5000
245731,2025CF2830A3,887616,1232345,D,CLRK,5000
245731,2025CF2830A7,887616,1232349,D,CLRK,5000
278033,2025CF283A1,875863,1216315,R,LCJ,
245731,2025CF2934B12,888283,1233389,O,LCJ,10000
