CJIS_SPN,CJIS_CASE_NUMBER,CASE_DEFENDANT_ID,CHARGE_ID,OLD_STATUS,OLD_LOCATION,OLD_BOND_AMT
225002,2024CF1764B2,868437,1204001,R,LCJ,25000
235826,2024CF1764C2,868438,1204004,R,LCJ,25000
225002,2024CF1774A2,867720,1203012,D,CLRK,25000
243957,2024CF1806A1,867821,1203168,R,LCJ,
276185,2024CF1814A1,867855,1203215,V,LCJ,
261795,2024CF2014A1,868628,1204327,D,CLRK,
240234,2024CF2331A1,869653,1206433,D,LCJ,
192208,2024CF2873A3,871802,1209716,D,RLSDNI,
277234,2024CF3030A1,872470,1210729,D,CLRK,
277234,2024CF3030A3,872470,1210731,D,CLRK,2500
277235,2024CF3031A3,872471,1210734,D,CLRK,2500
107126,2024CF310A2,862274,1194320,D,RLSDPB,
174510,2024CF3236A1,873202,1212115,D,LCJ,
198564,2024CF3244A1,873244,1212170,R,LCJ,
243798,2024CF3430A9,874016,1213495,D,RLSDNI,
277589,2024CF3439A3,874038,1213536,D,RLSDNI,
276370,2025CF1302A1,879788,1222947,D,LCJ,
275168,2025CF1361A1,880020,1223741,O,LCJ,
278896,2025CF1361B2,880294,1223738,R,LCJ,50000
29268,2025CF1463A1,880389,1223868,O,LCJ,
167551,2025CF1501A2,880494,1224055,R,LCJ,
217886,2025CF1528A1,880588,1224234,D,LCJ,
235667,2025CF1593A2,880815,1224600,V,LCJ,
277689,2025CF1698A29,881234,1227629,R,LCJ,
277689,2025CF1698A50,881234,1227621,R,LCJ,1000
277689,2025CF1698A52,881234,1227623,R,LCJ,1000
269445,2025CF1763A1,881455,1225721,D,LCJ,
190014,2025CF1969A5,882249,1227011,D,RLSDNI,
262515,2025CF198A3,875509,1215750,O,LCJ,
277689,2025CF2029A2,882463,1227306,D,CLRK,1000
277944,2025CF202A13,875520,1215787,O,LCJ,1000
277944,2025CF202A14,875520,1215788,O,LCJ,1000
277944,2025CF202A24,875520,1215798,O,LCJ,1000
277944,2025CF202A27,875520,1215801,O,LCJ,1000
277944,2025CF202A3,875520,1215777,O,LCJ,1000
277944,2025CF202A9,875520,1215783,O,LCJ,1000
257737,2025CF2222A1,883288,1228509,D,CLRK,5000
278842,2025CF2282A1,883641,1228935,D,LCJ,
216574,2025CF2365A1,883951,1229450,W,WARR,
279687,2025CF2376A13,884212,1232390,O,BOND,2500
274757,2025CF246A16,875675,1216066,R,LCJ,
274757,2025CF246A3,875675,1216070,R,LCJ,
219356,2025CF2538A1,886305,1230303,O,LCJ,
27008,2025CF2551A1,886463,1230486,D,CLRK,5000
275115,2025CF2554A1,886468,1230493,D,LCJ,
275115,2025CF2554A2,886468,1230494,D,LCJ,
279687,2025CF2627A4,886888,1231057,D,CLRK,2500
279687,2025CF2627A7,886888,1231060,D,CLRK,2500
226121,2025CF2890A2,887848,1232695,D,LCJ,
245731,2025CF2934B10,888283,1233398,O,LCJ,5000
245731,2025CF2934B8,888283,1233396,O,LCJ,5000
280168,2025CF2946A1,888107,1233093,R,LCJ,
280192,2025CF2974A34,888204,1240899,D,RLSDNI,
280192,2025CF2974A36,888204,1240901,D,RLSDNI,
280192,2025CF2974A49,888204,1240924,D,RLSDNI,
244579,2025CF3122A2,888784,1234190,F,CLRK,500
279262,2025CF3153A4,888932,1234394,V,LCJ,
276257,2025CF3171A1,889022,1234511,R,LCJ,
276257,2025CF3171A4,889022,1234513,R,LCJ,
280413,2025CF3213A1,889168,1234727,R,LCJ,
280478,2025CF3310A1,889513,1235281,D,RLSDPB,
273981,2025CF3395A1,889917,1235942,O,LCJ,5000
246869,2025CF3461A1,890124,1236262,D,LCJ,
246869,2025CF3461A2,890124,1236263,D,LCJ,
245731,2025CF604A4,877056,1218142,D,CLRK,5000
278302,2025CF682A6,877309,1218542,D,LCJ,
112900,2025CF764A1,877592,1219012,R,LCJ,
112900,2025CF764A3,877592,1219014,R,LCJ,50000
112900,2025CF764A6,877592,1219016,R,LCJ,50000
168108,2025CT165A4,875806,1216239,V,LCJ,
280023,2025HH1165A3,889441,1235125,O,LCJ,
266651,2025HH820A2,884087,1229487,D,OTJA,
244579,2025MM2159A1,889113,1234636,F,RLSDNP,
265778,2026CF1083A1,894261,1243783,D,RLSDNP,
265778,2026CF1083A4,894261,1243786,D,RLSDNI,
281568,2026CF1150A2,894524,1244196,O,LCJ,
281568,2026CF1150A4,894524,1244194,O,LCJ,
269445,2026CF1188A1,894661,1244402,D,LCJ,
269445,2026CF1188A2,894661,1244403,D,RLSDNI,
46065,2026CF1225A2,894807,1244619,D,RLSDNI,
46065,2026CF1225A3,894807,1244620,D,RLSDNI,
155663,2026CF1305A3,895076,1244995,O,LCJ,500
151876,2026CF1338A1,895223,1245232,D,LCJ,
158217,2026CF1341A1,895243,1245246,D,LCJ,
276370,2026CF1475A1,895760,1245995,D,LCJ,
119307,2026CF1598A3,896171,1246741,D,RLSDNI,
103928,2026CF1601A1,896175,1246748,D,LCJ,
269376,2026CF1626A1,896275,1246884,D,LCJ,
185130,2026CF1629A1,896303,1246906,O,LCJ,1500
22816,2026CF166A1,890943,1237871,R,LCJ,
192786,2026CF1694A1,896698,1247361,D,LCJ,
281974,2026CF1731A2,896804,1247501,R,LCJ,
279594,2026CF1768A2,896958,1247718,D,LCJ,
127176,2026CF176A1,890972,1237925,D,LCJ,
187746,2026CF1778A2,896983,1247762,O,LCJ,500
237549,2026CF1781A3,896988,1247771,O,LCJ,250
237549,2026CF1781A5,896988,1247773,O,LCJ,250
237549,2026CF1781A8,896988,1247776,O,LCJ,250
281830,2026CF1845A1,897355,1248395,D,CLRK,2500
281830,2026CF1845A13,897355,1248419,D,CLRK,
281830,2026CF1845A16,897355,1248422,D,CLRK,
281830,2026CF1845A21,897355,1248427,D,CLRK,
281830,2026CF1845A22,897355,1248428,D,CLRK,
281830,2026CF1845A26,897355,1248432,D,CLRK,5000
281830,2026CF1845A31,897355,1248437,D,CLRK,5000
114542,2026CF1850A3,897366,1248472,O,LCJ,1000
276840,2026CF1874A1,897436,1248594,O,LCJ,1000
266112,2026CF1968A2,898021,1249797,D,RLSDNI,
36551,2026CF2258A1,899380,1251915,W,WARR,1000
277944,2025CF202A39,875520,1215808,R,LCJ,
280923,2026CF353A2,891602,1238905,R,LCJ,
280923,2026CF353A3,891602,1238906,R,LCJ,
104025,2026CF3729A2,901673,1252435,W,WARR,
281457,2026CF3730A1,901674,1252440,W,WARR,
281457,2026CF3730A4,901674,1252443,W,WARR,
281001,2026CF3731A1,901675,1252445,W,WARR,
235695,2026CF3977A1,915286,1253224,,,
238682,2026CF496A1,892067,1239646,O,LCJ,25000
239129,2026CF540A1,892283,1240014,D,CLRK,5000
280192,2026CF551A13,892344,1240120,D,CLRK,5000
280192,2026CF551A2,892344,1240109,D,CLRK,5000
280192,2026CF551A36,892344,1240143,D,CLRK,1000
280192,2026CF551A39,892344,1240146,D,CLRK,1000
280192,2026CF551A40,892344,1240147,D,CLRK,1000
280192,2026CF551A9,892344,1240116,D,CLRK,5000
140803,2026CF686A2,892828,1240874,D,RLSDPB,
180807,2026CF704A4,892932,1241059,D,RLSDNI,
264131,2026CF784A1,893234,1241556,D,LCJ,
259456,2026CF914A1,893686,1242873,D,RLSDNP,
15517,2026CF92A1,890697,1237113,R,LCJ,
109063,2026CF968A2,893911,1243180,D,RLSDTS,
281089,2026CT232A1,892315,1240061,R,LCJ,
243760,2026MM1244A2,897050,1247891,O,PTRL,
280527,2026MM81A2,890768,1237239,D,OREC,
195946,2007MM8580A1,483713,658437,D,RLSDPT,
105906,2009CF2189A2,523354,713423,D,CLRK,5000
101471,2009CF2455A2,524879,715503,D,CLRK,
101471,2010MM272A1,535549,731915,D,RLSDTS,
195946,2014CF2123A1,676039,918509,D,CLRK,
220932,2014CT2687A1,684003,929708,D,RLSDTS,
182345,2015CF896A1,691440,940242,V,LCJ,
247257,2016CF3063A1,733564,997980,R,LCJ,
200615,2017CF1706A1,745225,1016487,D,CLRK,
233701,2017CF876A2,740818,1010272,V,LCJ,
192519,2018CF2868A1,775297,1060051,D,RLSDPT,
260219,2019CF2743A1,791723,1086448,D,STPR,
260219,2019CF2854A2,792094,1087034,D,STPR,
251232,2019CF4289A2,797714,1096185,V,LCJ,
251232,2019MM2731A1,795087,1091699,D,RLSDTS,
34745,2020CF1601A1,806750,1107419,D,CLRK,
264154,2020CF1969A3,807961,1111131,D,CLRK,
260219,2020HH172A7,799667,1099086,D,RLSDWD,
260219,2020HH172A9,799667,1099088,D,RLSDWD,
265688,2021CF451A1,816525,1125458,R,LCJ,
264614,2021CF732A2,817697,1127530,D,LCJ,
241406,2022CF1031A5,834946,1152564,D,RLSDNI,
260977,2022CF162A8,831719,1147618,D,RLSDNI,
260690,2022CF1982A2,838064,1157423,D,RLSDNG,
232816,2022CF2650A1,840499,1161395,D,LCJ,
102540,2022CF788A2,834046,1151238,D,LCJ,
269220,2022CF856A1,834312,1151623,O,LCJ,
220932,2022CT1732A1,840705,1161699,R,OREC,
129933,2022HV27A1,839991,1160460,D,CLRK,
272689,2023CF1135A1,850053,1175784,D,CLRK,1000
206155,2023CF1158A1,850172,1176049,R,LCJ,
273126,2023CF1648A1,852242,1179366,R,LCJ,
269073,2023CF189B24,850205,1176214,O,LCJ,
269073,2023CF196A20,846051,1169875,D,CLRK,500
269073,2023CF196A9,846051,1169864,D,CLRK,500
46065,2023CF2203A1,855061,1183500,V,LCJ,
270064,2023CF2473A3,856518,1185470,D,RLSDBE,
271076,2023CF275A1,846343,1170409,D,CLRK,1000
271076,2023CF275A3,846343,1170411,D,CLRK,1000
271076,2023CF276A2,846346,1170420,D,CLRK,1000
271076,2023CF276A8,846346,1170426,D,CLRK,500
274192,2023CF2912A3,858118,1187953,R,LCJ,
272013,2023CF383A2,846775,1171048,F,CLRK,
271076,2023CF518A3,847285,1171838,D,RLSDNP,
271076,2023CF518A6,847285,1171841,D,RLSDNP,
272203,2023CF588A1,847519,1172170,D,LCJ,
272755,2023CT804A1,850353,1176560,D,RLSDTS,
274866,2024CF100A1,861393,1192957,R,LCJ,
245366,2024CF1322A2,866156,1200297,D,LCJ,
266678,2024CF146A2,861561,1195734,O,LCJ,50000
266011,2024CF1764A5,867709,1202986,R,LCJ,25000
235826,2024CF1775A3,867722,1203017,D,CLRK,
274790,2024CF17A2,861069,1192450,O,LCJ,
275609,2024CF2358A3,869746,1206582,D,LCJ,
255623,2024CF2574A1,870584,1207832,V,LCJ,
252299,2024CF2924A1,872028,1210095,V,LCJ,
222105,2024CF2951A2,872095,1210192,D,CLRK,
271983,2024CF3002A7,872349,1210553,D,RLSDNI,
277217,2024CF3005A2,872373,1210593,R,LCJ,
275035,2024CF3403A2,873913,1213333,V,LCJ,
277589,2024CF3439A4,874038,1213537,D,RLSDNI,
43977,2024CF3601A4,874602,1214392,D,RLSDNI,
142697,2024CF483A1,862919,1195326,D,OTJA,
6318,2024CF97A2,861370,1192930,D,LCJ,
6318,2024CF97A3,861370,1192931,D,LCJ,
259222,2024HV19A1,868765,1205005,V,LCJ,
270585,2024MM2268A2,873421,1212430,R,OREC,
275168,2025CF1361A3,880020,1223271,R,LCJ,25000
278896,2025CF1361B3,880294,1223739,R,LCJ,25000
278896,2025CF1361B4,880294,1223740,R,LCJ,10000
277743,2025CF1651A2,881029,1224988,D,RLSDNI,
277689,2025CF1698A21,881234,1227633,R,LCJ,1000
277689,2025CF1698A55,881234,1227630,R,LCJ,1000
277689,2025CF1785A2,881537,1225880,D,CLRK,500
279313,2025CF1907A1,881970,1226532,D,CLRK,5000
190014,2025CF1969A4,882249,1227010,D,RLSDNI,
127432,2025CF1982A1,882287,1227070,R,LCJ,
277689,2025CF2026A3,882458,1227291,D,CLRK,1000
277689,2025CF2029A1,882463,1227305,D,CLRK,1000
277944,2025CF202A17,875520,1215791,O,LCJ,1000
277944,2025CF202A2,875520,1215776,O,LCJ,1000
277944,2025CF202A20,875520,1215794,O,LCJ,1000
277944,2025CF202A21,875520,1215795,O,LCJ,1000
277944,2025CF202A26,875520,1215800,O,LCJ,1000
277944,2025CF202A5,875520,1215779,O,LCJ,1000
183984,2025CF2033A2,882479,1227320,R,LCJ,
274292,2025CF2074A1,882634,1228290,V,LCJ,
269687,2025CF215A2,875576,1215900,V,LCJ,
279563,2025CF2218A2,883279,1228492,R,LCJ,50000
279623,2025CF2314A3,883773,1229137,O,LCJ,
238833,2025CF2481A14,886152,1230059,D,RLSDNI,
258135,2025CF2561A1,886644,1230674,V,LCJ,
279888,2025CF2626A1,886884,1231048,D,LCJ,
272384,2025CF2675A1,887096,1231372,D,CLRK,15000
245731,2025CF2830A11,887616,1232353,D,CLRK,5000
245731,2025CF2830A5,887616,1232347,D,CLRK,5000
241974,2025CF2917A7,887954,1232881,D,RLSDNI,
245731,2025CF2934B1,888283,1233399,O,LCJ,5000
245731,2025CF2934B5,888283,1233393,O,LCJ,5000
280192,2025CF2974A30,888204,1240895,D,RLSDNI,
280192,2025CF2974A31,888204,1240896,D,RLSDNI,
280192,2025CF2974A35,888204,1240900,D,RLSDNI,
244579,2025CF3122A3,888784,1234191,F,CLRK,250
276257,2025CF3171A2,889022,1234512,R,LCJ,
252306,2025CF3193A2,889126,1234655,D,CLRK,1000
280436,2025CF3253A1,889299,1234959,R,LCJ,
280436,2025CF3253A2,889299,1234958,R,LCJ,
278080,2025CF338A2,876088,1216613,D,CLRK,5000
188505,2025CF384A1,876325,1216975,V,LCJ,
263513,2025CF39A1,874929,1214908,D,LCJ,
193696,2025CF631A1,877164,1218305,D,LCJ,
278302,2025CF682A4,877309,1218531,D,LCJ,
199183,2025CF713A1,877432,1218769,R,LCJ,
252644,2025CF755A1,877522,1218921,D,CLRK,10000
112900,2025CF764A4,877592,1219015,R,LCJ,50000
264247,2025CF770A1,877610,1219047,V,LCJ,
251049,2025CT75A1,875117,1215213,D,RLSDTS,
280023,2025HH1165A1,889441,1235123,O,LCJ,
255662,2025HH74A1,875847,1216289,D,CLRK,
266651,2025HH820A1,884087,1229486,D,OTJA,
278691,2025MM1273A1,882111,1226825,D,OREC,
273890,2025MM1381A1,882722,1227709,D,RLSDTS,
207281,2025MM1843A1,887471,1231960,D,RLSDTS,
279968,2025MM2180A1,889217,1234810,D,LCJ,
36551,2025MM992A1,880467,1224022,D,RLSDTS,
267376,2026CF1027A2,894097,1243502,R,LCJ,15000
250214,2026CF1202A3,894733,1244513,D,LCJ,
269672,2026CF1265A2,894982,1244815,O,LCJ,1000
59944,2026CF1282A2,895019,1244895,O,LCJ,10000
159502,2026CF1289A1,895031,1244913,D,LCJ,
155663,2026CF1305A2,895076,1244996,O,LCJ,500
155663,2026CF1305A4,895076,1244997,O,LCJ,500
179100,2026CF131A1,890800,1237303,O,BOND,1000
253292,2026CF1343A1,895246,1245251,D,LCJ,
222014,2026CF1480A2,895793,1246026,O,LCJ,
243836,2026CF14A2,890413,1236684,R,LCJ,
280575,2026CF153A2,890879,1237678,D,LCJ,
269833,2026CF1648A2,896356,1246987,D,RLSDTS,
281928,2026CF1664A1,896422,1247071,O,LCJ,10000
192786,2026CF1694A2,896698,1247362,D,LCJ,
237549,2026CF1781A4,896988,1247772,O,LCJ,250
237549,2026CF1781A6,896988,1247774,O,LCJ,250
281826,2026CF1792A6,897021,1247827,D,RLSDNI,
281830,2026CF1845A15,897355,1248421,D,CLRK,
281830,2026CF1845A18,897355,1248424,D,CLRK,
278219,2026CF1864A4,897402,1248536,D,RLSDNI,
73420,2026CF1867A1,897417,1248550,O,BOND,5000
276840,2026CF1874A10,897436,1248601,O,LCJ,1000
276840,2026CF1874A12,897436,1248605,O,LCJ,1000
281830,2026CF1953A1,897961,1249703,D,CLRK,2500
233866,2026CF1973A1,898047,1249830,D,CLRK,2500
281457,2026CF3730A5,901674,1252444,W,WARR,
281001,2026CF3731A2,901675,1252446,W,WARR,
256234,2026CF501A1,892077,1239666,R,LCJ,
280192,2026CF551A18,892344,1240125,D,CLRK,5000
280192,2026CF551A19,892344,1240126,D,CLRK,5000
280192,2026CF551A23,892344,1240130,D,CLRK,1000
280192,2026CF551A3,892344,1240110,D,CLRK,5000
280192,2026CF551A34,892344,1240141,D,CLRK,1000
280192,2026CF551A42,892344,1240149,D,CLRK,1000
280192,2026CF551A43,892344,1240150,D,CLRK,1000
280192,2026CF551A7,892344,1240114,D,CLRK,5000
244656,2026CF601A1,892498,1240415,D,LCJ,
220365,2026CF65A1,890623,1236986,O,LCJ,
281377,2026CF912A5,893669,1242853,D,CLRK,500
109063,2026CF968A1,893911,1243178,D,RLSDTS,
276840,2026CF984A5,893958,1253238,,,
143359,2026MM1220A1,896960,1247721,D,RLSDTS,
252876,2026MM1627A1,899395,1251948,,,
207281,2026MM460A1,892569,1240500,D,RLSDTS,
111326,2026MM72A1,890694,1237110,D,RLSDTS,
244656,2026MM809A1,894556,1244233,D,OREC,
105906,1999CF3321A2,253495,342823,D,STPR,
101471,2008CF1039A1,491404,668245,D,RLSDTS,
105906,2009MM4112A1,526178,717372,D,RLSDTS,
195946,2009MM6508A1,534065,729890,D,RLSDPT,
105906,2011CF444A13,558022,767401,D,RLSDNP,
105906,2011CF444A15,558022,767400,D,RLSDNP,
220657,2012MM5547A1,619926,846927,D,RLSDTS,
98344,2014CF1634A9,673105,931230,D,RLSDNP,
182345,2015CF754A1,690655,941373,V,LCJ,
236300,2016CF161A2,717481,974491,D,STPR,
236300,2016CF161A3,717481,974490,D,STPR,
236300,2016CF161A5,717481,974493,D,RLSDNI,
247369,2016CF3155A2,733943,998566,V,LCJ,
98344,2017CF788A1,740483,1009635,D,RLSDTS,
192519,2018CF1071A1,766124,1046793,D,RLSDPT,
34745,2018CF2654A2,774248,1058599,D,CLRK,
244579,2018CF403A2,762566,1041540,D,LCJ,
260795,2019CF2967A2,792591,1087721,D,CLRK,
250602,2019CF3451A1,794325,1090593,R,LCJ,
258701,2019MM441A1,784048,1073677,D,CLRK,
34745,2020CF1601A2,806750,1107418,V,LCJ,
34745,2020CF1601A3,806750,1107421,V,LCJ,
105906,2020CF1960A1,807941,1109222,D,CLRK,
260795,2021CF167A1,815388,1123850,D,RLSDPB,
101471,2021CF3040A1,829675,1144253,D,CLRK,
264614,2021CF732A1,817697,1127529,D,LCJ,
232816,2022CF1599A13,836807,1158536,D,LCJ,
232816,2022CF1599A4,836807,1158028,D,LCJ,
260977,2022CF162A2,831719,1147614,O,LCJ,
255662,2022CF1756A3,837309,1156250,D,LCJ,
260690,2022CF1982A4,838064,1157425,D,RLSDNG,
269073,2022CF2039A1,838224,1157716,D,CLRK,
233068,2022CF3607A2,844454,1167706,D,LCJ,
101471,2022CF423A1,832733,1149204,V,LCJ,
272689,2023CF1135A5,850053,1175788,D,CLRK,500
269073,2023CF189B12,850205,1176122,O,LCJ,
269073,2023CF189B17,850205,1176207,O,LCJ,
269073,2023CF189B22,850205,1176212,O,LCJ,
269073,2023CF189B3,850205,1176109,O,LCJ,
269073,2023CF189B32,850205,1224285,R,LCJ,
272689,2023CF189E16,850215,1176249,O,LCJ,500
269073,2023CF196A15,846051,1169870,D,CLRK,500
269073,2023CF196A17,846051,1169872,D,CLRK,500
269073,2023CF196A4,846051,1169859,D,CLRK,1000
269073,2023CF196A5,846051,1169860,D,CLRK,1000
273578,2023CF2228A2,855148,1183643,O,LCJ,
273890,2023CF2547A5,856893,1185941,R,LCJ,25000
271076,2023CF275A2,846343,1170410,D,CLRK,1000
274192,2023CF2912A2,858118,1187957,R,LCJ,
271076,2023CF513A1,847279,1171821,D,CLRK,1000
271076,2023CF513A2,847279,1171822,D,CLRK,1000
271076,2023CF518A5,847285,1171840,D,RLSDNP,
257737,2023CT1752A1,857241,1186466,D,RLSDTS,
105578,2023MM2401A1,860029,1190770,D,RLSDTS,
274521,2024CF100B3,866009,1199990,R,LCJ,
245366,2024CF1322A1,866156,1200296,D,LCJ,
275648,2024CF1372A1,866332,1200671,D,LCJ,
208271,2024CF1641A1,867268,1202181,O,LCJ,
225002,2024CF1764B1,868437,1204003,R,LCJ,
225002,2024CF1764B4,868437,1204015,O,LCJ,25000
235826,2024CF1764C1,868438,1204006,R,LCJ,
235826,2024CF1775A4,867722,1203018,D,CLRK,
240234,2024CF2331A2,869653,1206434,D,LCJ,
105256,2024CF2413A1,869939,1206896,D,LCJ,
192208,2024CF2873A2,871802,1209717,D,RLSDDS,
263824,2024CF2958A4,872128,1210245,D,RLSDNI,
277234,2024CF2958B4,872658,1211099,D,RLSDNI,
198564,2024CF3244A3,873244,1212932,O,LCJ,50000
230738,2024CF3251A1,873309,1213254,V,LCJ,
277589,2024CF3439A5,874038,1213538,D,RLSDNI,
277589,2024CF3439A6,874038,1213539,D,RLSDNI,
79502,2024CF3586A1,874581,1214353,R,LCJ,
6318,2024CF97A1,861370,1192929,D,LCJ,
161309,2024HH855A1,870972,1208451,D,OTJA,
270585,2024MM2495A1,874555,1214318,R,OREC,
180800,2024MM388A1,862988,1195447,D,RLSDPT,
195187,2025CF1797A1,881597,1225966,D,CLRK,50000
277689,2025CF2026A4,882458,1227292,D,CLRK,1000
277689,2025CF2026A5,882458,1227293,D,CLRK,
277689,2025CF2027A2,882461,1227298,D,CLRK,1000
277689,2025CF2027A4,882461,1227300,D,CLRK,
277944,2025CF202A10,875520,1215786,O,LCJ,1000
277944,2025CF202A34,875520,1215771,O,LCJ,1000
277944,2025CF202A39,875520,1215808,O,LCJ,1000
277944,2025CF202A42,875520,1215811,O,LCJ,1000
78646,2025CF2054A1,882552,1227434,R,LCJ,
78646,2025CF2054A2,882552,1227435,R,LCJ,
274757,2025CF246A4,875675,1216071,R,LCJ,
274757,2025CF246A7,875675,1216074,R,LCJ,
279181,2025CF2557A3,886627,1230657,D,RLSDNI,
264247,2025CF2599A1,886821,1230895,V,LCJ,
279687,2025CF2627A3,886888,1231056,D,CLRK,2500
245731,2025CF2830A2,887616,1232344,D,CLRK,5000
245731,2025CF2830A6,887616,1232348,D,CLRK,5000
245731,2025CF2830A8,887616,1232350,D,CLRK,5000
278033,2025CF283A2,875863,1216738,R,LCJ,10000
241974,2025CF2917A4,887954,1232878,D,RLSDNI,
241974,2025CF2917A6,887954,1232880,D,RLSDNI,
245731,2025CF2934B13,888283,1233400,O,LCJ,5000
245731,2025CF2934B3,888283,1233391,O,LCJ,5000
245731,2025CF2934B6,888283,1233394,O,LCJ,5000
245731,2025CF2934B7,888283,1233395,O,LCJ,5000
252306,2025CF2939A2,888050,1233033,D,CLRK,5000
252306,2025CF2939A3,888050,1233034,D,CLRK,5000
280168,2025CF2946A2,888107,1233094,R,LCJ,
280192,2025CF2974A32,888204,1240897,D,RLSDNI,
280192,2025CF2974A33,888204,1240898,D,RLSDNI,
98204,2025CF3105A3,888723,1234091,R,LCJ,
252306,2025CF3193A4,889126,1234657,D,CLRK,500
280413,2025CF3213A2,889168,1234728,R,LCJ,
209161,2025CF3339A1,889686,1235514,R,LCJ,
155506,2025CF599A3,877030,1218090,D,LCJ,
278302,2025CF664A1,877256,1218439,D,LCJ,
267704,2025CF676A3,877287,1218504,D,CLRK,
168108,2025CT165A3,875806,1216238,V,LCJ,
127827,2025HH1057A1,888307,1233439,D,OTJA,
278080,2025HH106A1,876210,1216764,O,LCJ,2500
280023,2025HH1165A4,889441,1235126,O,LCJ,
255662,2025HH74A3,875847,1216291,D,CLRK,
279077,2025MM1069A1,880933,1224835,R,LCJ,
207281,2025MM1843A2,887471,1231959,D,RLSDTS,
244579,2025MM2159A2,889113,1234637,F,RLSDNP,
183415,2026CF1127A4,894423,1244074,D,RLSDNI,
276185,2026CF1145A1,894509,1244175,O,LCJ,5000
145279,2026CF1183A4,894649,1244371,O,LCJ,
243836,2026CF14A1,890413,1236685,R,LCJ,
280748,2026CF150C7,890877,1237576,O,LCJ,
248979,2026CF1672A1,896477,1247131,D,LCJ,
192786,2026CF1694A3,896698,1247360,D,RLSDNI,
264042,2026CF1709A2,896737,1247418,D,LCJ,
237549,2026CF1781A10,896988,1247778,O,LCJ,250
237549,2026CF1781A12,896988,1247780,O,LCJ,250
237549,2026CF1781A9,896988,1247777,O,LCJ,250
281830,2026CF1845A17,897355,1248423,D,CLRK,
281830,2026CF1845A36,897355,1248443,D,CLRK,2500
281830,2026CF1845A39,897355,1248446,D,CLRK,2500
278219,2026CF1864A2,897402,1248535,D,LCJ,
276840,2026CF1874A4,897436,1248595,O,LCJ,1000
276840,2026CF1874A5,897436,1248596,O,LCJ,1000
276840,2026CF1874A7,897436,1248598,O,LCJ,1000
104025,2026CF3729A4,901673,1252437,W,WARR,
104025,2026CF3729A5,901673,1252438,W,WARR,
192080,2026CF3821A3,901821,1252608,,,
240364,2026CF3869A1,901996,1253000,,,
240364,2026CF3869A3,901996,1253002,,,
204382,2026CF523A1,892169,1239825,D,LCJ,
143959,2026CF530A4,892194,1239879,D,LCJ,
280192,2026CF551A12,892344,1240119,D,CLRK,5000
280192,2026CF551A14,892344,1240121,D,CLRK,5000
280192,2026CF551A20,892344,1240127,D,CLRK,5000
232816,2026CF881A1,893575,1242690,D,LCJ,
264199,2026CF899A1,893632,1242791,D,LCJ,
281373,2026CF905A1,893644,1242814,R,LCJ,
275940,2026CF935A2,893768,1242974,R,LCJ,
276840,2026CF984A1,893958,1243276,R,LCJ,
280007,2026CT1191A2,899589,1252768,,,
193946,2026HH1999A1,902243,1253145,,,
